Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
44.7,5,0.833333,1,0.509624,0,99,44,149,3.33333,0.98434
45,5,0.833333,1,0.976761,1,100,44,150,3.33333,0.977778
45.3,4,0.666667,0.5,-1,0,100,45,150,3.31126,0.993377
45.3,4,0.666667,0.5,0.0557147,1,101,45,151,3.33333,0.993377
45.6,5,0.833333,1,0.604846,0,101,45,152,3.33333,0.986842
45.9,5,0.833333,1,0.451159,1,102,45,153,3.33333,0.980392
46.2,5,0.833333,1,0.739264,1,103,45,154,3.33333,0.974026
46.3,4,0.666667,0.5,-1,0,103,46,154,3.32613,0.993521
46.5,4,0.666667,0.5,0.0199877,1,104,46,155,3.33333,0.989247
46.8,4,0.666667,0.5,0.0391878,1,105,46,156,3.33333,0.982906
47.1,4,0.666667,0.5,0.441711,1,106,46,157,3.33333,0.976645
47.3,3,0.5,0,-1,0,106,47,157,3.31924,0.993658
47.4,4,0.666667,0.5,0.282807,0,106,47,158,3.33333,0.991561
47.7,5,0.833333,1,0.979587,0,106,47,159,3.33333,0.985325
48,5,0.833333,1,0.120197,1,107,47,160,3.33333,0.979167
48.3,4,0.666667,0.5,-1,0,107,48,160,3.31263,0.993789
48.3,4,0.666667,0.5,0.359444,1,108,48,161,3.33333,0.993789
48.6,4,0.666667,0.5,0.29614,1,109,48,162,3.33333,0.987654
48.9,4,0.666667,0.5,0.480894,1,110,48,163,3.33333,0.981595
49.2,4,0.666667,0.5,0.118728,1,111,48,164,3.33333,0.97561
49.3,3,0.5,0,-1,0,111,49,164,3.32657,0.993915
49.5,4,0.666667,0.5,0.688661,0,111,49,165,3.33333,0.989899
49.8,4,0.666667,0.5,0.317983,1,112,49,166,3.33333,0.983936
50.1,5,0.833333,1,0.880476,0,112,49,167,3.33333,0.978044
50.3,4,0.666667,0.5,-1,0,112,50,167,3.32008,0.994036
50.4,4,0.666667,0.5,0.414263,1,113,50,168,3.33333,0.992063
50.7,5,0.833333,1,0.918235,0,113,50,169,3.33333,0.986193
51,5,0.833333,1,0.0641475,1,114,50,170,3.33333,0.980392
51.3,4,0.666667,0.5,-1,0,114,51,170,3.31384,0.994152
51.3,4,0.666667,0.5,0.216822,1,115,51,171,3.33333,0.994152
51.6,5,0.833333,1,0.692472,0,115,51,172,3.33333,0.988372
51.9,5,0.833333,1,0.565189,1,116,51,173,3.33333,0.982659
52.2,5,0.833333,1,0.566601,1,117,51,174,3.33333,0.977011
52.3,4,0.666667,0.5,-1,0,117,52,174,3.32696,0.994264
52.5,5,0.833333,1,0.865103,0,117,52,175,3.33333,0.990476
52.8,5,0.833333,1,0.265389,1,118,52,176,3.33333,0.984848
53.1,5,0.833333,1,0.508969,1,119,52,177,3.33333,0.979284
53.3,4,0.666667,0.5,-1,0,119,53,177,3.32083,0.994371
53.4,5,0.833333,1,0.523248,0,119,53,178,3.33333,0.992509
53.7,5,0.833333,1,0.916723,1,120,53,179,3.33333,0.986965
54,5,0.833333,1,0.0939405,1,121,53,180,3.33333,0.981481
54.3,4,0.666667,0.5,-1,0,121,54,180,3.31492,0.994475
54.3,5,0.833333,1,0.921158,0,121,54,181,3.33333,0.994475
54.6,5,0.833333,1,0.575946,1,122,54,182,3.33333,0.989011
54.9,5,0.833333,1,0.0831125,1,123,54,183,3.33333,0.983607
55.2,5,0.833333,1,0.929296,1,124,54,184,3.33333,0.978261
55.3,4,0.666667,0.5,-1,0,124,55,184,3.32731,0.994575
55.5,4,0.666667,0.5,0.277719,1,125,55,185,3.33333,0.990991
55.8,4,0.666667,0.5,0.318569,1,126,55,186,3.33333,0.985663
56.1,4,0.666667,0.5,0.0093567,1,127,55,187,3.33333,0.980392
56.3,3,0.5,0,-1,0,127,56,187,3.32149,0.994671
56.4,4,0.666667,0.5,0.66741,0,127,56,188,3.33333,0.992908
56.7,5,0.833333,1,0.842342,0,127,56,189,3.33333,0.987654
57,5,0.833333,1,0.131798,1,128,56,190,3.33333,0.982456
57.3,4,0.666667,0.5,-1,0,128,57,190,3.31588,0.994764
57.3,5,0.833333,1,0.647174,0,128,57,191,3.33333,0.994764
57.6,5,0.833333,1,0.716327,1,129,57,192,3.33333,0.989583
57.9,5,0.833333,1,0.841386,1,130,57,193,3.33333,0.984456
58.2,5,0.833333,1,0.289406,1,131,57,194,3.33333,0.979381
58.3,4,0.666667,0.5,-1,0,131,58,194,3.32762,0.994854
58.5,4,0.666667,0.5,0.26473,1,132,58,195,3.33333,0.991453
58.8,4,0.666667,0.5,0.183191,1,133,58,196,3.33333,0.986395
59.1,4,0.666667,0.5,0.397821,1,134,58,197,3.33333,0.981387
59.3,3,0.5,0,-1,0,134,59,197,3.32209,0.994941
59.4,4,0.666667,0.5,0.586513,0,134,59,198,3.33333,0.993266
59.7,5,0.833333,1,0.552821,0,134,59,199,3.33333,0.988275
60,5,0.833333,1,0.0201076,1,135,59,200,3.33333,0.983333
60.3,4,0.666667,0.5,-1,0,135,60,200,3.31675,0.995025
60.3,4,0.666667,0.5,0.16494,1,136,60,201,3.33333,0.995025
60.6,5,0.833333,1,0.82894,0,136,60,202,3.33333,0.990099
60.9,5,0.833333,1,0.369808,1,137,60,203,3.33333,0.985222
61.2,5,0.833333,1,0.00469548,1,138,60,204,3.33333,0.980392
61.3,4,0.666667,0.5,-1,0,138,61,204,3.3279,0.995106
61.5,4,0.666667,0.5,0.146442,1,139,61,205,3.33333,0.99187
61.8,5,0.833333,1,0.677817,0,139,61,206,3.33333,0.987055
62.1,5,0.833333,1,0.569618,1,140,61,207,3.33333,0.982287
62.3,4,0.666667,0.5,-1,0,140,62,207,3.32263,0.995185
62.4,4,0.666667,0.5,0.270008,1,141,62,208,3.33333,0.99359
62.7,5,0.833333,1,0.703737,0,141,62,209,3.33333,0.988836
63,5,0.833333,1,0.735194,1,142,62,210,3.33333,0.984127
63.3,4,0.666667,0.5,-1,0,142,63,210,3.31754,0.995261
63.3,4,0.666667,0.5,0.288476,1,143,63,211,3.33333,0.995261
63.6,5,0.833333,1,0.962189,0,143,63,212,3.33333,0.990566
63.9,5,0.833333,1,0.433288,1,144,63,213,3.33333,0.985915
64.2,5,0.833333,1,0.248753,1,145,63,214,3.33333,0.981308
64.3,4,0.666667,0.5,-1,0,145,64,214,3.32815,0.995334
64.5,5,0.833333,1,0.756107,0,145,64,215,3.33333,0.992248
64.8,5,0.833333,1,0.576157,1,146,64,216,3.33333,0.987654
65.1,5,0.833333,1,0.396098,1,147,64,217,3.33333,0.983103
65.3,4,0.666667,0.5,-1,0,147,65,217,3.32312,0.995406
65.4,5,0.833333,1,0.592042,0,147,65,218,3.33333,0.993884
65.7,5,0.833333,1,0.896038,1,148,65,219,3.33333,0.989346
66,5,0.833333,1,0.572252,1,149,65,220,3.33333,0.984848
66.3,4,0.666667,0.5,-1,0,149,66,220,3.31825,0.995475
66.3,5,0.833333,1,0.638921,0,149,66,221,3.33333,0.995475
