Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
30,11,0.916667,1,0.0602255,1,59,29,100,3.33333,0.966667
30.3,10,0.833333,0.5,-1,0,59,30,100,3.30033,0.990099
30.3,11,0.916667,1,0.969809,0,59,30,101,3.33333,0.990099
30.6,11,0.916667,1,0.666767,1,60,30,102,3.33333,0.980392
30.9,11,0.916667,1,0.65314,1,61,30,103,3.33333,0.970874
31.2,11,0.916667,1,0.670638,1,62,30,104,3.33333,0.961538
31.3,10,0.833333,0.5,-1,0,62,31,104,3.32268,0.990415
31.5,10,0.833333,0.5,0.17091,1,63,31,105,3.33333,0.984127
31.8,10,0.833333,0.5,0.210383,1,64,31,106,3.33333,0.974843
32.1,10,0.833333,0.5,0.358152,1,65,31,107,3.33333,0.965732
32.3,9,0.75,0,-1,0,65,32,107,3.31269,0.990712
32.4,10,0.833333,0.5,0.128926,0,65,32,108,3.33333,0.987654
32.7,11,0.916667,1,0.750686,0,65,32,109,3.33333,0.978593
33,11,0.916667,1,0.315428,1,66,32,110,3.33333,0.969697
33.3,10,0.833333,0.5,-1,0,66,33,110,3.3033,0.990991
33.3,11,0.916667,1,0.607831,0,66,33,111,3.33333,0.990991
33.6,11,0.916667,1,0.363711,1,67,33,112,3.33333,0.982143
33.9,11,0.916667,1,0.325047,1,68,33,113,3.33333,0.973451
34.2,11,0.916667,1,0.570197,1,69,33,114,3.33333,0.964912
34.3,10,0.833333,0.5,-1,0,69,34,114,3.32362,0.991254
34.5,10,0.833333,0.5,0.0384254,1,70,34,115,3.33333,0.985507
34.8,10,0.833333,0.5,0.438602,1,71,34,116,3.33333,0.977011
35.1,11,0.916667,1,0.634274,0,71,34,117,3.33333,0.968661
35.3,10,0.833333,0.5,-1,0,71,35,117,3.31445,0.991501
35.4,11,0.916667,1,0.988374,0,71,35,118,3.33333,0.988701
35.7,11,0.916667,1,0.958949,1,72,35,119,3.33333,0.980392
36,11,0.916667,1,0.102045,1,73,35,120,3.33333,0.972222
36.3,10,0.833333,0.5,-1,0,73,36,120,3.30579,0.991736
36.3,11,0.916667,1,0.65279,0,73,36,121,3.33333,0.991736
36.6,11,0.916667,1,0.208877,1,74,36,122,3.33333,0.983607
36.9,11,0.916667,1,0.635059,1,75,36,123,3.33333,0.97561
37.2,11,0.916667,1,0.16131,1,76,36,124,3.33333,0.967742
37.3,10,0.833333,0.5,-1,0,76,37,124,3.3244,0.991957
37.5,11,0.916667,1,0.9953,0,76,37,125,3.33333,0.986667
37.8,11,0.916667,1,0.653108,1,77,37,126,3.33333,0.978836
38.1,11,0.916667,1,0.58185,1,78,37,127,3.33333,0.971129
38.3,10,0.833333,0.5,-1,0,78,38,127,3.31593,0.992167
38.4,10,0.833333,0.5,0.253292,1,79,38,128,3.33333,0.989583
38.7,10,0.833333,0.5,0.414369,1,80,38,129,3.33333,0.981912
39,10,0.833333,0.5,0.466311,1,81,38,130,3.33333,0.974359
39.3,9,0.75,0,-1,0,81,39,130,3.30789,0.992366
39.3,10,0.833333,0.5,0.474698,0,81,39,131,3.33333,0.992366
39.6,10,0.833333,0.5,0.244426,1,82,39,132,3.33333,0.984848
39.9,11,0.916667,1,0.62351,0,82,39,133,3.33333,0.977444
40.2,11,0.916667,1,0.15897,1,83,39,134,3.33333,0.970149
40.3,10,0.833333,0.5,-1,0,83,40,134,3.32506,0.992556
40.5,10,0.833333,0.5,0.338008,1,84,40,135,3.33333,0.987654
40.8,10,0.833333,0.5,0.110375,1,85,40,136,3.33333,0.980392
41.1,11,0.916667,1,0.674752,0,85,40,137,3.33333,0.973236
41.3,10,0.833333,0.5,-1,0,85,41,137,3.31719,0.992736
41.4,11,0.916667,1,0.65633,0,85,41,138,3.33333,0.990338
41.7,11,0.916667,1,0.317202,1,86,41,139,3.33333,0.983213
42,11,0.916667,1,0.138183,1,87,41,140,3.33333,0.97619
42.3,10,0.833333,0.5,-1,0,87,42,140,3.30969,0.992908
42.3,11,0.916667,1,0.778345,0,87,42,141,3.33333,0.992908
42.6,11,0.916667,1,0.196582,1,88,42,142,3.33333,0.985915
42.9,11,0.916667,1,0.949571,1,89,42,143,3.33333,0.979021
43.2,11,0.916667,1,0.368725,1,90,42,144,3.33333,0.972222
43.3,10,0.833333,0.5,-1,0,90,43,144,3.32564,0.993072
43.5,11,0.916667,1,0.662527,0,90,43,145,3.33333,0.988506
43.8,11,0.916667,1,0.820993,1,91,43,146,3.33333,0.981735
44.1,11,0.916667,1,0.0135716,1,92,43,147,3.33333,0.975057
44.3,10,0.833333,0.5,-1,0,92,44,147,3.31828,0.993228
44.4,10,0.833333,0.5,0.0971013,1,93,44,148,3.33333,0.990991
44.7,11,0.916667,1,0.622846,0,93,44,149,3.33333,0.98434
45,11,0.916667,1,0.837945,1,94,44,150,3.33333,0.977778
45.3,10,0.833333,0.5,-1,0,94,45,150,3.31126,0.993377
45.3,11,0.916667,1,0.67366,0,94,45,151,3.33333,0.993377
45.6,11,0.916667,1,0.0960984,1,95,45,152,3.33333,0.986842
45.9,11,0.916667,1,0.971945,1,96,45,153,3.33333,0.980392
46.2,11,0.916667,1,0.976459,1,97,45,154,3.33333,0.974026
46.3,10,0.833333,0.5,-1,0,97,46,154,3.32613,0.993521
46.5,11,0.916667,1,0.878193,0,97,46,155,3.33333,0.989247
46.8,11,0.916667,1,0.468651,1,98,46,156,3.33333,0.982906
47.1,11,0.916667,1,0.509624,1,99,46,157,3.33333,0.976645
47.3,10,0.833333,0.5,-1,0,99,47,157,3.31924,0.993658
47.4,11,0.916667,1,0.976761,0,99,47,158,3.33333,0.991561
47.7,11,0.916667,1,0.0557147,1,100,47,159,3.33333,0.985325
48,11,0.916667,1,0.604846,1,101,47,160,3.33333,0.979167
48.3,10,0.833333,0.5,-1,0,101,48,160,3.31263,0.993789
48.3,10,0.833333,0.5,0.451159,1,102,48,161,3.33333,0.993789
48.6,11,0.916667,1,0.739264,0,102,48,162,3.33333,0.987654
48.9,11,0.916667,1,0.0199877,1,103,48,163,3.33333,0.981595
49.2,11,0.916667,1,0.0391878,1,104,48,164,3.33333,0.97561
49.3,10,0.833333,0.5,-1,0,104,49,164,3.32657,0.993915
49.5,10,0.833333,0.5,0.441711,1,105,49,165,3.33333,0.989899
49.8,10,0.833333,0.5,0.282807,1,106,49,166,3.33333,0.983936
50.1,11,0.916667,1,0.979587,0,106,49,167,3.33333,0.978044
50.3,10,0.833333,0.5,-1,0,106,50,167,3.32008,0.994036
50.4,10,0.833333,0.5,0.120197,1,107,50,168,3.33333,0.992063
50.7,10,0.833333,0.5,0.359444,1,108,50,169,3.33333,0.986193
51,10,0.833333,0.5,0.29614,1,109,50,170,3.33333,0.980392
51.3,9,0.75,0,-1,0,109,51,170,3.31384,0.994152
51.3,10,0.833333,0.5,0.480894,0,109,51,171,3.33333,0.994152
51.6,10,0.833333,0.5,0.118728,1,110,51,172,3.33333,0.988372
51.9,11,0.916667,1,0.688661,0,110,51,173,3.33333,0.982659
