Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
71.6,9,0.75,0.666667,0.793698,0,277,71,358,5,0.99162
71.8,9,0.75,0.666667,0.463451,1,278,71,359,5,0.988858
72,9,0.75,0.666667,0.223925,1,279,71,360,5,0.986111
72.2,8,0.666667,0.333333,-1,0,279,72,360,4.98615,0.99723
72.2,9,0.75,0.666667,0.874573,0,279,72,361,5,0.99723
72.4,9,0.75,0.666667,0.345352,1,280,72,362,5,0.994475
72.6,10,0.833333,1,0.94412,0,280,72,363,5,0.991736
72.8,10,0.833333,1,0.928081,1,281,72,364,5,0.989011
73,10,0.833333,1,0.608253,1,282,72,365,5,0.986301
73.2,9,0.75,0.666667,-1,0,282,73,365,4.98634,0.997268
73.2,10,0.833333,1,0.704414,0,282,73,366,5,0.997268
73.4,10,0.833333,1,0.596655,1,283,73,367,5,0.99455
73.6,10,0.833333,1,0.0318389,1,284,73,368,5,0.991848
73.8,10,0.833333,1,0.783644,1,285,73,369,5,0.98916
74,10,0.833333,1,0.164694,1,286,73,370,5,0.986486
74.2,9,0.75,0.666667,-1,0,286,74,370,4.98652,0.997305
74.2,9,0.75,0.666667,0.500026,1,287,74,371,5,0.997305
74.4,9,0.75,0.666667,0.621478,1,288,74,372,5,0.994624
74.6,9,0.75,0.666667,0.0503701,1,289,74,373,5,0.991957
74.8,9,0.75,0.666667,0.577229,1,290,74,374,5,0.989305
75,10,0.833333,1,0.699098,0,290,74,375,5,0.986667
75.2,9,0.75,0.666667,-1,0,290,75,375,4.9867,0.99734
75.2,9,0.75,0.666667,0.237893,1,291,75,376,5,0.99734
75.4,10,0.833333,1,0.992396,0,291,75,377,5,0.994695
75.6,10,0.833333,1,0.934214,1,292,75,378,5,0.992063
75.8,10,0.833333,1,0.267263,1,293,75,379,5,0.989446
76,10,0.833333,1,0.613966,1,294,75,380,5,0.986842
76.2,9,0.75,0.666667,-1,0,294,76,380,4.98688,0.997375
76.2,10,0.833333,1,0.679091,0,294,76,381,5,0.997375
76.4,10,0.833333,1,0.535633,1,295,76,382,5,0.994764
76.6,10,0.833333,1,0.864281,1,296,76,383,5,0.992167
76.8,10,0.833333,1,0.58991,1,297,76,384,5,0.989583
77,10,0.833333,1,0.750844,1,298,76,385,5,0.987013
77.2,9,0.75,0.666667,-1,0,298,77,385,4.98705,0.997409
77.2,10,0.833333,1,0.730122,0,298,77,386,5,0.997409
77.4,10,0.833333,1,0.96449,1,299,77,387,5,0.994832
77.6,10,0.833333,1,0.311945,1,300,77,388,5,0.992268
77.8,10,0.833333,1,0.554242,1,301,77,389,5,0.989717
78,10,0.833333,1,0.398221,1,302,77,390,5,0.987179
78.2,9,0.75,0.666667,-1,0,302,78,390,4.98721,0.997442
78.2,9,0.75,0.666667,0.212391,1,303,78,391,5,0.997442
78.4,9,0.75,0.666667,0.209844,1,304,78,392,5,0.994898
78.6,9,0.75,0.666667,0.222443,1,305,78,393,5,0.992366
78.8,9,0.75,0.666667,0.186193,1,306,78,394,5,0.989848
79,9,0.75,0.666667,0.218749,1,307,78,395,5,0.987342
79.2,8,0.666667,0.333333,-1,0,307,79,395,4.98737,0.997475
79.2,9,0.75,0.666667,0.944372,0,307,79,396,5,0.997475
79.4,9,0.75,0.666667,0.569574,1,308,79,397,5,0.994962
79.6,10,0.833333,1,0.739551,0,308,79,398,5,0.992462
79.8,10,0.833333,1,0.452109,1,309,79,399,5,0.989975
80,10,0.833333,1,0.490459,1,310,79,400,5,0.9875
80.2,9,0.75,0.666667,-1,0,310,80,400,4.98753,0.997506
80.2,10,0.833333,1,0.970237,0,310,80,401,5,0.997506
80.4,10,0.833333,1,0.227415,1,311,80,402,5,0.995025
80.6,10,0.833333,1,0.680545,1,312,80,403,5,0.992556
80.8,10,0.833333,1,0.254356,1,313,80,404,5,0.990099
81,10,0.833333,1,0.0852956,1,314,80,405,5,0.987654
81.2,9,0.75,0.666667,-1,0,314,81,405,4.98768,0.997537
81.2,9,0.75,0.666667,0.0580292,1,315,81,406,5,0.997537
81.4,9,0.75,0.666667,0.0564183,1,316,81,407,5,0.995086
81.6,9,0.75,0.666667,0.434417,1,317,81,408,5,0.992647
81.8,9,0.75,0.666667,0.487838,1,318,81,409,5,0.99022
82,9,0.75,0.666667,0.311796,1,319,81,410,5,0.987805
82.2,8,0.666667,0.333333,-1,0,319,82,410,4.98783,0.997567
82.2,9,0.75,0.666667,0.881005,0,319,82,411,5,0.997567
82.4,10,0.833333,1,0.696343,0,319,82,412,5,0.995146
82.6,10,0.833333,1,0.976404,1,320,82,413,5,0.992736
82.8,10,0.833333,1,0.377752,1,321,82,414,5,0.990338
83,10,0.833333,1,0.617658,1,322,82,415,5,0.987952
83.2,9,0.75,0.666667,-1,0,322,83,415,4.98798,0.997596
83.2,9,0.75,0.666667,0.179604,1,323,83,416,5,0.997596
83.4,9,0.75,0.666667,0.542499,1,324,83,417,5,0.995204
83.6,9,0.75,0.666667,0.0246787,1,325,83,418,5,0.992823
83.8,10,0.833333,1,0.854614,0,325,83,419,5,0.990453
84,10,0.833333,1,0.0672496,1,326,83,420,5,0.988095
84.2,9,0.75,0.666667,-1,0,326,84,420,4.98812,0.997625
84.2,10,0.833333,1,0.743835,0,326,84,421,5,0.997625
84.4,10,0.833333,1,0.679393,1,327,84,422,5,0.995261
84.6,10,0.833333,1,0.478596,1,328,84,423,5,0.992908
84.8,10,0.833333,1,0.453697,1,329,84,424,5,0.990566
85,10,0.833333,1,0.677082,1,330,84,425,5,0.988235
85.2,9,0.75,0.666667,-1,0,330,85,425,4.98826,0.997653
85.2,9,0.75,0.666667,0.536579,1,331,85,426,5,0.997653
85.4,9,0.75,0.666667,0.607045,1,332,85,427,5,0.995316
85.6,10,0.833333,1,0.896671,0,332,85,428,5,0.992991
85.8,10,0.833333,1,0.714697,1,333,85,429,5,0.990676
86,10,0.833333,1,0.990339,1,334,85,430,5,0.988372
86.2,9,0.75,0.666667,-1,0,334,86,430,4.9884,0.99768
86.2,9,0.75,0.666667,0.469497,1,335,86,431,5,0.99768
86.4,9,0.75,0.666667,0.216897,1,336,86,432,5,0.99537
86.6,9,0.75,0.666667,0.456015,1,337,86,433,5,0.993072
86.8,9,0.75,0.666667,0.663078,1,338,86,434,5,0.990783
87,10,0.833333,1,0.906418,0,338,86,435,5,0.988506
87.2,9,0.75,0.666667,-1,0,338,87,435,4.98853,0.997706
87.2,9,0.75,0.666667,0.263322,1,339,87,436,5,0.997706
87.4,9,0.75,0.666667,0.13722,1,340,87,437,5,0.995423
87.6,9,0.75,0.666667,0.020651,1,341,87,438,5,0.993151
87.8,9,0.75,0.666667,0.229219,1,342,87,439,5,0.990888
88,10,0.833333,1,0.758379,0,342,87,440,5,0.988636
88.2,9,0.75,0.666667,-1,0,342,88,440,4.98866,0.997732
88.2,10,0.833333,1,0.881585,0,342,88,441,5,0.997732
88.4,10,0.833333,1,0.320017,1,343,88,442,5,0.995475
88.6,10,0.833333,1,0.904425,1,344,88,443,5,0.993228
88.8,10,0.833333,1,0.383464,1,345,88,444,5,0.990991
89,10,0.833333,1,0.645785,1,346,88,445,5,0.988764
89.2,9,0.75,0.666667,-1,0,346,89,445,4.98879,0.997758
89.2,9,0.75,0.666667,0.588317,1,347,89,446,5,0.997758
89.4,9,0.75,0.666667,0.324683,1,348,89,447,5,0.995526
89.6,10,0.833333,1,0.831048,0,348,89,448,5,0.993304
89.8,10,0.833333,1,0.519711,1,349,89,449,5,0.991091
90,10,0.833333,1,0.628982,1,350,89,450,5,0.988889
90.2,9,0.75,0.666667,-1,0,350,90,450,4.98891,0.997783
90.2,9,0.75,0.666667,5.53504e-05,1,351,90,451,5,0.997783
90.4,10,0.833333,1,0.872651,0,351,90,452,5,0.995575
90.6,10,0.833333,1,0.31186,1,352,90,453,5,0.993377
90.8,10,0.833333,1,0.273542,1,353,90,454,5,0.991189
91,10,0.833333,1,0.425452,1,354,90,455,5,0.989011
91.2,9,0.75,0.666667,-1,0,354,91,455,4.98904,0.997807
91.2,10,0.833333,1,0.798047,0,354,91,456,5,0.997807
91.4,10,0.833333,1,0.885338,1,355,91,457,5,0.995624
91.6,10,0.833333,1,0.185636,1,356,91,458,5,0.99345
91.8,10,0.833333,1,0.679879,1,357,91,459,5,0.991285
92,10,0.833333,1,0.952792,1,358,91,460,5,0.98913
92.2,9,0.75,0.666667,-1,0,358,92,460,4.98915,0.997831
92.2,9,0.75,0.666667,0.45613,1,359,92,461,5,0.997831
92.4,10,0.833333,1,0.687488,0,359,92,462,5,0.995671
92.6,10,0.833333,1,0.483409,1,360,92,463,5,0.993521
92.8,10,0.833333,1,0.215508,1,361,92,464,5,0.991379
93,10,0.833333,1,0.788739,1,362,92,465,5,0.989247
93.2,9,0.75,0.666667,-1,0,362,93,465,4.98927,0.997854
93.2,10,0.833333,1,0.947371,0,362,93,466,5,0.997854
93.4,10,0.833333,1,0.229442,1,363,93,467,5,0.995717
93.6,10,0.833333,1,0.730856,1,364,93,468,5,0.99359
93.8,10,0.833333,1,0.880298,1,365,93,469,5,0.991471
94,10,0.833333,1,0.253942,1,366,93,470,5,0.989362
94.2,9,0.75,0.666667,-1,0,366,94,470,4.98938,0.997877
94.2,9,0.75,0.666667,0.313692,1,367,94,471,5,0.997877
94.4,9,0.75,0.666667,0.213312,1,368,94,472,5,0.995763
94.6,10,0.833333,1,0.957451,0,368,94,473,5,0.993658
94.8,10,0.833333,1,0.518201,1,369,94,474,5,0.991561
95,10,0.833333,1,0.471752,1,370,94,475,5,0.989474
95.2,9,0.75,0.666667,-1,0,370,95,475,4.9895,0.997899
95.2,9,0.75,0.666667,0.0256627,1,371,95,476,5,0.997899
95.4,10,0.833333,1,0.711584,0,371,95,477,5,0.995807
95.6,10,0.833333,1,0.20747,1,372,95,478,5,0.993724
95.8,10,0.833333,1,0.153694,1,373,95,479,5,0.991649
96,10,0.833333,1,0.424685,1,374,95,480,5,0.989583
96.2,9,0.75,0.666667,-1,0,374,96,480,4.9896,0.997921
96.2,10,0.833333,1,0.730442,0,374,96,481,5,0.997921
96.4,10,0.833333,1,0.37417,1,375,96,482,5,0.995851
96.6,10,0.833333,1,0.646264,1,376,96,483,5,0.993789
96.8,10,0.833333,1,0.463575,1,377,96,484,5,0.991736
97,10,0.833333,1,0.214881,1,378,96,485,5,0.989691
97.2,9,0.75,0.666667,-1,0,378,97,485,4.98971,0.997942
97.2,9,0.75,0.666667,0.277629,1,379,97,486,5,0.997942
97.4,9,0.75,0.666667,0.186458,1,380,97,487,5,0.995893
97.6,9,0.75,0.666667,0.586784,1,381,97,488,5,0.993852
97.8,10,0.833333,1,0.80758,0,381,97,489,5,0.99182
98,10,0.833333,1,0.863856,1,382,97,490,5,0.989796
98.2,9,0.75,0.666667,-1,0,382,98,490,4.98982,0.997963
98.2,10,0.833333,1,0.747079,0,382,98,491,5,0.997963
98.4,10,0.833333,1,0.117532,1,383,98,492,5,0.995935
98.6,10,0.833333,1,0.674847,1,384,98,493,5,0.993915
98.8,10,0.833333,1,0.517379,1,385,98,494,5,0.991903
99,10,0.833333,1,0.276894,1,386,98,495,5,0.989899
99.2,9,0.75,0.666667,-1,0,386,99,495,4.98992,0.997984
99.2,9,0.75,0.666667,0.132068,1,387,99,496,5,0.997984
99.4,9,0.75,0.666667,0.174909,1,388,99,497,5,0.995976
99.6,10,0.833333,1,0.71686,0,388,99,498,5,0.993976
99.8,10,0.833333,1,0.704474,1,389,99,499,5,0.991984
100,10,0.833333,1,0.39606,1,390,99,500,5,0.99
