Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
92.3,17,0.68,0.4,-1,0,197,92,307,3.32611,0.99675
92.4,18,0.72,0.6,0.984042,0,197,92,308,3.33333,0.995671
92.7,19,0.76,0.8,0.891923,0,197,92,309,3.33333,0.992449
93,19,0.76,0.8,0.260341,1,198,92,310,3.33333,0.989247
93.3,18,0.72,0.6,-1,0,198,93,310,3.32262,0.996785
93.3,19,0.76,0.8,0.806194,0,198,93,311,3.33333,0.996785
93.6,19,0.76,0.8,0.537023,1,199,93,312,3.33333,0.99359
93.9,19,0.76,0.8,0.703889,1,200,93,313,3.33333,0.990415
94.2,19,0.76,0.8,0.447926,1,201,93,314,3.33333,0.987261
94.3,18,0.72,0.6,-1,0,201,94,314,3.3298,0.996819
94.5,18,0.72,0.6,0.100227,1,202,94,315,3.33333,0.994709
94.8,18,0.72,0.6,0.0995691,1,203,94,316,3.33333,0.991561
95.1,19,0.76,0.8,0.919483,0,203,94,317,3.33333,0.988433
95.3,18,0.72,0.6,-1,0,203,95,317,3.32634,0.996852
95.4,18,0.72,0.6,0.352312,1,204,95,318,3.33333,0.995807
95.7,19,0.76,0.8,0.714241,0,204,95,319,3.33333,0.992685
96,19,0.76,0.8,0.469249,1,205,95,320,3.33333,0.989583
96.3,18,0.72,0.6,-1,0,205,96,320,3.32295,0.996885
96.3,19,0.76,0.8,0.998847,0,205,96,321,3.33333,0.996885
96.6,20,0.8,1,0.84114,0,205,96,322,3.33333,0.993789
96.9,20,0.8,1,0.149448,1,206,96,323,3.33333,0.990712
97.2,20,0.8,1,0.904648,1,207,96,324,3.33333,0.987654
97.3,19,0.76,0.8,-1,0,207,97,324,3.32991,0.996917
97.5,20,0.8,1,0.868126,0,207,97,325,3.33333,0.994872
97.8,20,0.8,1,0.0375594,1,208,97,326,3.33333,0.99182
98.1,20,0.8,1,0.162493,1,209,97,327,3.33333,0.988787
98.3,19,0.76,0.8,-1,0,209,98,327,3.32655,0.996948
98.4,19,0.76,0.8,0.508315,1,210,98,328,3.33333,0.995935
98.7,19,0.76,0.8,0.61556,1,211,98,329,3.33333,0.992908
99,19,0.76,0.8,0.166848,1,212,98,330,3.33333,0.989899
99.3,18,0.72,0.6,-1,0,212,99,330,3.32326,0.996979
99.3,18,0.72,0.6,0.12382,1,213,99,331,3.33333,0.996979
99.6,19,0.76,0.8,0.779051,0,213,99,332,3.33333,0.993976
99.9,20,0.8,1,0.848008,0,213,99,333,3.33333,0.990991
